dataset,depth,cost_complexity,time,train_mse,leaves,terminal_calls,timeout
airfoil.csv,6,0.009000000000000001,10.053,30.449830287664042,14,0,30
airfoil.csv,6,0.01,9.02,30.449830287664042,14,0,30
airfoil.csv,6,0.035,6.026,40.66022430883543,3,0,30
airfoil.csv,6,0.060000000000000005,-2,-1,-1,-1,30
airfoil.csv,6,0.085,-2,-1,-1,-1,30
airfoil.csv,6,0.1,-2,-1,-1,-1,30
airfoil.csv,6,0.2,-2,-1,-1,-1,30
airfoil.csv,6,0.5,-2,-1,-1,-1,30
airfoil.csv,7,0.0001,31,-1,-1,-1,30
airfoil.csv,7,0.0002,31,-1,-1,-1,30
airfoil.csv,7,0.0005,28.59,24.878700543863992,45,0,30
airfoil.csv,7,0.001,26.574,25.00270556600382,41,0,30
airfoil.csv,7,0.002,31,-1,-1,-1,30
airfoil.csv,7,0.003,27.595,25.64093148663076,32,0,30
airfoil.csv,7,0.004,27.031,26.630327800876238,26,0,30
airfoil.csv,7,0.005,26.768,27.91795341896112,20,0,30
airfoil.csv,7,0.006,26.56,28.198136034530283,19,0,30
airfoil.csv,7,0.007,26.099,28.198136034530283,19,0,30
airfoil.csv,7,0.008,25.891,29.2933924914453,16,0,30
airfoil.csv,7,0.009000000000000001,24.7,30.061769130217915,14,0,30
airfoil.csv,7,0.01,25.31,30.061769130217915,14,0,30
airfoil.csv,7,0.035,6.151,40.66022430883543,3,0,30
airfoil.csv,7,0.060000000000000005,-2,-1,-1,-1,30
airfoil.csv,7,0.085,-2,-1,-1,-1,30
airfoil.csv,7,0.1,-2,-1,-1,-1,30
airfoil.csv,7,0.2,-2,-1,-1,-1,30
airfoil.csv,7,0.5,-2,-1,-1,-1,30
airfoil.csv,8,0.0001,31,-1,-1,-1,30
airfoil.csv,8,0.0002,31,-1,-1,-1,30
airfoil.csv,8,0.0005,31,-1,-1,-1,30
airfoil.csv,8,0.001,31,-1,-1,-1,30
airfoil.csv,8,0.002,31,-1,-1,-1,30
airfoil.csv,8,0.003,31,-1,-1,-1,30
airfoil.csv,8,0.004,31,-1,-1,-1,30
airfoil.csv,8,0.005,31,-1,-1,-1,30
airfoil.csv,8,0.006,31,-1,-1,-1,30
airfoil.csv,8,0.007,31,-1,-1,-1,30
