method,timeout,depth,train_data,test_data,complexity_penalty,time,train_r2,test_r2,leaves,terminal_calls
dtip,1000,3,airfoil,airfoil,0,1001,-1,-1,-1,-1
dtip,1000,3,auction,auction,0,1001,-1,-1,-1,-1
dtip,1000,3,auto_mpg,auto_mpg,0,1001,-1,-1,-1,-1
dtip,1000,3,enb-cool,enb-cool,0,1001,-1,-1,-1,-1
dtip,1000,3,enb-heat,enb-heat,0,1001,-1,-1,-1,-1
dtip,1000,3,optical,optical,0,1001,-1,-1,-1,-1
dtip,1000,3,real-estate,real-estate,0,1001,-1,-1,-1,-1
dtip,1000,3,seoul-bike,seoul-bike,0,1001,-1,-1,-1,-1
dtip,1000,3,servo,servo,0,1001,-1,-1,-1,-1
dtip,1000,3,sync,sync,0,1001,-1,-1,-1,-1
dtip,1000,3,yacht,yacht,0,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,airfoil,airfoil,0.0001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,airfoil,airfoil,0.001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,airfoil,airfoil,0.01,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,airfoil,airfoil,0.1,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.0001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.01,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.1,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auto_mpg,auto_mpg,0.0001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auto_mpg,auto_mpg,0.001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auto_mpg,auto_mpg,0.01,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auto_mpg,auto_mpg,0.1,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,enb-cool,enb-cool,0.0001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,enb-cool,enb-cool,0.001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,enb-cool,enb-cool,0.01,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,enb-cool,enb-cool,0.1,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,enb-heat,enb-heat,0.0001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,enb-heat,enb-heat,0.001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,enb-heat,enb-heat,0.01,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,enb-heat,enb-heat,0.1,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,real-estate,real-estate,0.0001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,real-estate,real-estate,0.001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,real-estate,real-estate,0.01,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,real-estate,real-estate,0.1,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,seoul-bike,seoul-bike,0.0001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,seoul-bike,seoul-bike,0.001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,seoul-bike,seoul-bike,0.01,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,seoul-bike,seoul-bike,0.1,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,sync,sync,0.0001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,sync,sync,0.001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,sync,sync,0.01,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,sync,sync,0.1,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,3,airfoil,airfoil,0.0001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,3,airfoil,airfoil,0.001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,3,airfoil,airfoil,0.01,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,3,airfoil,airfoil,0.1,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,3,auction,auction,0.0001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,3,auction,auction,0.001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,3,auction,auction,0.01,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,3,auction,auction,0.1,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,3,auto_mpg,auto_mpg,0.0001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,3,auto_mpg,auto_mpg,0.001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,3,auto_mpg,auto_mpg,0.01,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,3,auto_mpg,auto_mpg,0.1,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,3,enb-cool,enb-cool,0.0001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,3,enb-cool,enb-cool,0.001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,3,enb-cool,enb-cool,0.01,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,3,enb-cool,enb-cool,0.1,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,3,enb-heat,enb-heat,0.0001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,3,enb-heat,enb-heat,0.001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,3,enb-heat,enb-heat,0.01,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,3,enb-heat,enb-heat,0.1,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,3,optical,optical,0.0001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,3,optical,optical,0.001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,3,optical,optical,0.01,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,3,optical,optical,0.1,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,3,real-estate,real-estate,0.0001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,3,real-estate,real-estate,0.001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,3,real-estate,real-estate,0.01,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,3,real-estate,real-estate,0.1,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,3,seoul-bike,seoul-bike,0.0001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,3,seoul-bike,seoul-bike,0.001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,3,seoul-bike,seoul-bike,0.01,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,3,seoul-bike,seoul-bike,0.1,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.0001,1006.096115,0.994708946,0.719984622,8,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.001,1005.638515,0.99198799,0.991987987,8,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.01,1006.065809,0.955939894,0.955939894,8,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.1,1006.075821,0.996019855,0.996019854,8,-1
ort_lFalse_metricMAE,1000,3,servo,servo,0.0001,1001.640396,0.878265761,0.878265761,8,-1
ort_lFalse_metricMAE,1000,3,servo,servo,0.001,1001.631842,0.884367302,0.884367302,8,-1
ort_lFalse_metricMAE,1000,3,servo,servo,0.01,1001.555176,0.883971071,0.883971071,8,-1
ort_lFalse_metricMAE,1000,3,servo,servo,0.1,1001.686412,0.884019825,0.884019825,8,-1
ort_lFalse_metricMAE,1000,3,yacht,yacht,0.0001,1001.738837,0.988142228,0.937679679,8,-1
ort_lFalse_metricMAE,1000,3,yacht,yacht,0.001,1001.722523,0.988103598,0.960399143,8,-1
ort_lFalse_metricMAE,1000,3,yacht,yacht,0.01,1001.906567,0.988157233,0.938648452,8,-1
ort_lFalse_metricMAE,1000,3,yacht,yacht,0.1,1001.792073,0.988242538,0.964824864,8,-1
ort_lTrue_metricMAE,1000,3,servo,servo,0.0001,11.84655166,0.350090482,0.350090482,8,-1
ort_lTrue_metricMAE,1000,3,servo,servo,0.001,12.33118057,0.350090482,0.350090482,8,-1
ort_lTrue_metricMAE,1000,3,servo,servo,0.01,12.48499227,0.350090482,0.350090482,8,-1
ort_lTrue_metricMAE,1000,3,servo,servo,0.1,13.77475667,0.350090482,0.350090482,8,-1
ort_lTrue_metricMAE,1000,3,sync,sync,0.0001,3.165919065,1,1,8,-1
ort_lTrue_metricMAE,1000,3,sync,sync,0.001,2.895368338,1,1,8,-1
ort_lTrue_metricMAE,1000,3,sync,sync,0.01,2.914916515,1,1,8,-1
ort_lTrue_metricMAE,1000,3,sync,sync,0.1,2.786329031,1,1,8,-1
ort_lTrue_metricMAE,1000,3,yacht,yacht,0.0001,1001.821301,0.994704327,-8232.248461,8,-1
ort_lTrue_metricMAE,1000,3,yacht,yacht,0.001,1001.838085,0.962207852,0.962207845,8,-1
ort_lTrue_metricMAE,1000,3,yacht,yacht,0.01,1001.85141,0.994704327,0.994704327,8,-1
ort_lTrue_metricMAE,1000,3,yacht,yacht,0.1,1001.825382,0.994704327,-7151.793827,8,-1
