method,timeout,depth,train_data,test_data,complexity_penalty,time,train_r2,test_r2,leaves,terminal_calls
osrt,1000,6,airfoil,airfoil,0.0001,153.01,0.825355499,0.825355499,64,-1
osrt,1000,6,airfoil,airfoil,0.001,122.765,0.820831056,0.820831056,58,-1
osrt,1000,6,airfoil,airfoil,0.01,91.062,0.674105022,0.674105022,16,-1
osrt,1000,6,airfoil,airfoil,0.1,1.649,0.35306312,0.35306312,3,-1
osrt,1000,6,auction,auction,0.0001,112.074,0.981051467,0.981051467,31,-1
osrt,1000,6,auction,auction,0.001,99.524,0.977436678,0.977436678,18,-1
osrt,1000,6,auction,auction,0.01,65.603,0.930223109,0.930223109,8,-1
osrt,1000,6,auction,auction,0.1,4.234,0.854121535,0.854121535,4,-1
osrt,1000,6,auto_mpg,auto_mpg,0.0001,1001,-1,-1,-1,-1
osrt,1000,6,auto_mpg,auto_mpg,0.001,973.348,0.942157797,0.942157797,35,-1
osrt,1000,6,auto_mpg,auto_mpg,0.01,404.226,0.838631297,0.838631297,7,-1
osrt,1000,6,auto_mpg,auto_mpg,0.1,0.144,0.690938776,0.690938776,3,-1
osrt,1000,6,enb-cool,enb-cool,0.0001,304.855,0.985956287,0.985956287,58,-1
osrt,1000,6,enb-cool,enb-cool,0.001,204.846,0.974830674,0.974830674,28,-1
osrt,1000,6,enb-cool,enb-cool,0.01,18.061,0.896626073,0.896626073,4,-1
osrt,1000,6,enb-cool,enb-cool,0.1,0.007,0.802431069,0.802431069,2,-1
osrt,1000,6,enb-heat,enb-heat,0.0001,284.241,0.997624234,0.997624234,35,-1
osrt,1000,6,enb-heat,enb-heat,0.001,164.92,0.992483981,0.992483981,22,-1
osrt,1000,6,enb-heat,enb-heat,0.01,23.46,0.934772083,0.934772083,6,-1
osrt,1000,6,enb-heat,enb-heat,0.1,0.007,0.791086551,0.791086551,2,-1
osrt,1000,6,optical,optical,0.0001,46.829,0.999994838,0.999994838,10,-1
osrt,1000,6,optical,optical,0.001,40.016,0.998647134,0.998647134,7,-1
osrt,1000,6,optical,optical,0.01,23.803,0.987754836,0.987754836,4,-1
osrt,1000,6,optical,optical,0.1,0.027,0.959097293,0.959097293,3,-1
osrt,1000,6,real-estate,real-estate,0.0001,1001,-1,-1,-1,-1
osrt,1000,6,real-estate,real-estate,0.001,1001,-1,-1,-1,-1
osrt,1000,6,real-estate,real-estate,0.01,1001,-1,-1,-1,-1
osrt,1000,6,real-estate,real-estate,0.1,0.125,0.49297523,0.49297523,2,-1
osrt,1000,6,seoul-bike,seoul-bike,0.0001,1001,-1,-1,-1,-1
osrt,1000,6,seoul-bike,seoul-bike,0.001,1001,-1,-1,-1,-1
osrt,1000,6,seoul-bike,seoul-bike,0.01,1001,-1,-1,-1,-1
osrt,1000,6,seoul-bike,seoul-bike,0.1,1001,-1,-1,-1,-1
osrt,1000,6,servo,servo,0.0001,7.149,0.994195915,0.994195915,44,-1
osrt,1000,6,servo,servo,0.001,3.578,0.985680874,0.985680874,19,-1
osrt,1000,6,servo,servo,0.01,2.2,0.948767637,0.948767637,9,-1
osrt,1000,6,servo,servo,0.1,0.027,0.694627348,0.694627348,3,-1
osrt,1000,6,sync,sync,0.0001,7.294,0.990727722,0.990727722,28,-1
osrt,1000,6,sync,sync,0.001,6.212,0.987290947,0.987290947,11,-1
osrt,1000,6,sync,sync,0.01,2.663,0.964080445,0.964080445,6,-1
osrt,1000,6,sync,sync,0.1,0.005,0.873866241,0.873866241,3,-1
osrt,1000,6,yacht,yacht,0.0001,1001,-1,-1,-1,-1
osrt,1000,6,yacht,yacht,0.001,1001,-1,-1,-1,-1
osrt,1000,6,yacht,yacht,0.01,389.565,0.977140083,0.977140083,5,-1
osrt,1000,6,yacht,yacht,0.1,0.012,0.911807465,0.911807465,3,-1
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,airfoil,airfoil,0.0001,173.436,0.825355499,0.825355499,64,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,airfoil,airfoil,0.001,157.792,0.820831056,0.820831056,58,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,airfoil,airfoil,0.01,92.233,0.674105022,0.674105022,16,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,airfoil,airfoil,0.1,44.7852,0.353063121,0.353063121,3,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,auction,auction,0.0001,50.2247,0.981051467,0.981051467,31,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,auction,auction,0.001,65.2331,0.977436678,0.977436678,18,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,auction,auction,0.01,80.3613,0.930223109,0.930223109,8,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,auction,auction,0.1,0.645184,0.854121535,0.854121535,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,auto_mpg,auto_mpg,0.0001,385.482,0.960514094,0.960514094,64,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,auto_mpg,auto_mpg,0.001,511.857,0.942157798,0.942157798,35,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,auto_mpg,auto_mpg,0.01,289.202,0.838631297,0.838631297,7,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,auto_mpg,auto_mpg,0.1,2.12244,0.690938776,0.690938776,3,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,enb-cool,enb-cool,0.0001,186.123,0.985956287,0.985956287,58,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,enb-cool,enb-cool,0.001,189.548,0.974830674,0.974830674,28,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,enb-cool,enb-cool,0.01,73.3688,0.896626073,0.896626073,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,enb-cool,enb-cool,0.1,0.037569,0.802431069,0.802431069,2,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,enb-heat,enb-heat,0.0001,39.7293,0.997624234,0.997624234,35,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,enb-heat,enb-heat,0.001,112.841,0.992483981,0.992483981,22,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,enb-heat,enb-heat,0.01,65.4444,0.934772083,0.934772083,6,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,enb-heat,enb-heat,0.1,0.055288,0.791086551,0.791086551,2,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,optical,optical,0.0001,30.4585,0.999994838,0.999994838,10,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,optical,optical,0.001,40.7218,0.998647134,0.998647134,7,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,optical,optical,0.01,5.57731,0.987754836,0.987754836,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,optical,optical,0.1,0.416181,0.959097293,0.959097293,3,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,real-estate,real-estate,0.0001,1001,-1,-1,-1,-1
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,real-estate,real-estate,0.001,1001,-1,-1,-1,-1
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,real-estate,real-estate,0.01,1001,-1,-1,-1,-1
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,real-estate,real-estate,0.1,34.8176,0.49297523,0.49297523,2,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,servo,servo,0.0001,1.2086,0.994195915,0.994195915,44,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,servo,servo,0.001,2.83017,0.985680874,0.985680874,19,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,servo,servo,0.01,3.37351,0.948767637,0.948767637,9,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,servo,servo,0.1,0.211592,0.694627348,0.694627348,3,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,sync,sync,0.0001,12.6942,0.990727722,0.990727722,28,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,sync,sync,0.001,11.3458,0.987290947,0.987290947,11,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,sync,sync,0.01,7.81025,0.964080445,0.964080445,6,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,sync,sync,0.1,0.032363,0.873866241,0.873866241,3,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,yacht,yacht,0.0001,69.467,0.99876175,0.99876175,29,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,yacht,yacht,0.001,74.3028,0.993452532,0.993452532,10,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,yacht,yacht,0.01,61.3905,0.977140083,0.977140083,5,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,6,yacht,yacht,0.1,1.31777,0.911807465,0.911807465,3,0
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,6,airfoil,airfoil,0.0001,6.7216,0.825355499,0.825355499,64,79221
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,6,airfoil,airfoil,0.001,7.39053,0.820831056,0.820831056,58,96297
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,6,airfoil,airfoil,0.01,6.56873,0.674105022,0.674105022,16,97997
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,6,airfoil,airfoil,0.1,3.32667,0.353063121,0.353063121,3,22405
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,6,auction,auction,0.0001,5.3674,0.981051467,0.981051467,31,23175
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,6,auction,auction,0.001,4.38062,0.977436678,0.977436678,18,19699
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,6,auction,auction,0.01,4.11196,0.930223109,0.930223109,8,18464
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,6,auction,auction,0.1,0.146693,0.854121535,0.854121535,4,496
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,6,auto_mpg,auto_mpg,0.0001,11.0241,0.960514094,0.960514094,64,180623
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,6,auto_mpg,auto_mpg,0.001,13.6056,0.942157798,0.942157798,35,273733
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,6,auto_mpg,auto_mpg,0.01,11.6292,0.838631297,0.838631297,7,193985
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,6,auto_mpg,auto_mpg,0.1,0.469817,0.690938776,0.690938776,3,3954
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,6,enb-cool,enb-cool,0.0001,17.375,0.985956287,0.985956287,58,153902
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,6,enb-cool,enb-cool,0.001,17.8913,0.974830674,0.974830674,28,207812
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,6,enb-cool,enb-cool,0.01,11.0242,0.896626073,0.896626073,4,83401
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,6,enb-cool,enb-cool,0.1,0.019989,0.802431069,0.802431069,2,27
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,6,enb-heat,enb-heat,0.0001,11.3814,0.997624234,0.997624234,35,74983
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,6,enb-heat,enb-heat,0.001,14.2415,0.992483981,0.992483981,22,123661
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,6,enb-heat,enb-heat,0.01,9.81918,0.934772083,0.934772083,6,71968
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,6,enb-heat,enb-heat,0.1,0.025174,0.791086551,0.791086551,2,48
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,6,optical,optical,0.0001,7.37283,0.999994838,0.999994838,10,38675
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,6,optical,optical,0.001,7.10711,0.998647134,0.998647134,7,48316
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,6,optical,optical,0.01,0.909102,0.987754836,0.987754836,4,5822
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,6,optical,optical,0.1,0.016754,0.959097293,0.959097293,3,167
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,6,real-estate,real-estate,0.0001,37.317,0.928834816,0.928834816,64,512871
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,6,real-estate,real-estate,0.001,41.073,0.921534289,0.921534289,53,687249
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,6,real-estate,real-estate,0.01,37.1646,0.771751002,0.771751002,10,580631
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,6,real-estate,real-estate,0.1,8.28396,0.49297523,0.49297523,2,50922
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,6,seoul-bike,seoul-bike,0.0001,810.302,0.805538195,0.805538195,56,1222255
