method,timeout,depth,train_data,test_data,complexity_penalty,time,train_r2,test_r2,leaves,terminal_calls
streed_pwl,1000,9,optical,optical,0.01,6.26831,0.909501412,0.909501412,5,0
streed_pwl,1000,9,optical,optical,0.1,1.86148,0.85119575,0.85119575,3,0
streed_pwl,1000,9,real-estate,real-estate,0.0001,1.17123,0.757905636,0.757905636,6,0
streed_pwl,1000,9,real-estate,real-estate,0.001,0.953068,0.757905636,0.757905636,6,0
streed_pwl,1000,9,real-estate,real-estate,0.01,1.17751,0.757905636,0.757905636,6,0
streed_pwl,1000,9,real-estate,real-estate,0.1,0.414147,0.582385045,0.582385045,1,0
streed_pwl,1000,9,servo,servo,0.0001,0.38869,0.904757413,0.904757413,6,0
streed_pwl,1000,9,servo,servo,0.001,0.373047,0.904757413,0.904757413,6,0
streed_pwl,1000,9,servo,servo,0.01,0.378011,0.904757413,0.904757413,6,0
streed_pwl,1000,9,servo,servo,0.1,0.092382,0.709468849,0.709468849,3,0
streed_pwl,1000,9,sync,sync,0.0001,0.000814,1,1,1,0
streed_pwl,1000,9,sync,sync,0.001,0.00118,1,1,1,0
streed_pwl,1000,9,sync,sync,0.01,0.000807,1,1,1,0
streed_pwl,1000,9,sync,sync,0.1,0.000821,1,1,1,0
streed_pwl,1000,9,yacht,yacht,0.0001,1.446,0.994918645,0.994918645,4,0
streed_pwl,1000,9,yacht,yacht,0.001,1.3204,0.994560035,0.994560035,3,0
streed_pwl,1000,9,yacht,yacht,0.01,1.09111,0.986757865,0.986757865,2,0
streed_pwl,1000,9,yacht,yacht,0.1,0.496618,0.986757865,0.986757865,2,0
streed_pwsl_terminal0,1000,9,airfoil,airfoil,0.01,411.469,0.787408956,0.787408956,14,0
streed_pwsl_terminal0,1000,9,airfoil,airfoil,0.1,94.1944,0.500425154,0.500425154,3,0
streed_pwsl_terminal0,1000,9,auction,auction,0.1,0.296519,0.862122656,0.862122656,3,0
streed_pwsl_terminal0,1000,9,auto_mpg,auto_mpg,0.001,580.15,0.950284459,0.950284459,24,0
streed_pwsl_terminal0,1000,9,auto_mpg,auto_mpg,0.01,175.015,0.8794466,0.8794466,5,0
streed_pwsl_terminal0,1000,9,auto_mpg,auto_mpg,0.1,0.057385,0.818030594,0.818030594,2,0
streed_pwsl_terminal0,1000,9,enb-cool,enb-cool,0.1,0.002437,0.902821413,0.902821413,2,0
streed_pwsl_terminal0,1000,9,enb-heat,enb-heat,0.01,391.838,0.965342283,0.965342283,4,0
streed_pwsl_terminal0,1000,9,enb-heat,enb-heat,0.1,0.004443,0.915995404,0.915995404,2,0
streed_pwsl_terminal0,1000,9,optical,optical,0.01,0.025775,0.994870143,0.994870143,2,0
streed_pwsl_terminal0,1000,9,optical,optical,0.1,0.025665,0.994870143,0.994870143,2,0
streed_pwsl_terminal0,1000,9,real-estate,real-estate,0.1,45.545,0.589992638,0.589992638,2,0
streed_pwsl_terminal0,1000,9,servo,servo,0.0001,12.3919,0.943143203,0.943143203,12,0
streed_pwsl_terminal0,1000,9,servo,servo,0.001,13.102,0.942852647,0.942852647,11,0
streed_pwsl_terminal0,1000,9,servo,servo,0.01,14.9725,0.928188289,0.928188289,7,0
streed_pwsl_terminal0,1000,9,servo,servo,0.1,0.16779,0.707083635,0.707083635,3,0
streed_pwsl_terminal0,1000,9,sync,sync,0.0001,0.001024,1,1,1,0
streed_pwsl_terminal0,1000,9,sync,sync,0.001,0.001199,1,1,1,0
