method,timeout,depth,train_data,test_data,complexity_penalty,time,train_r2,test_r2,leaves,terminal_calls
dtip,1000,4,airfoil,airfoil,0,1001,-1,-1,-1,-1
dtip,1000,4,auction,auction,0,1001,-1,-1,-1,-1
dtip,1000,4,auto_mpg,auto_mpg,0,1001,-1,-1,-1,-1
dtip,1000,4,enb-cool,enb-cool,0,1001,-1,-1,-1,-1
dtip,1000,4,enb-heat,enb-heat,0,1001,-1,-1,-1,-1
dtip,1000,4,optical,optical,0,1001,-1,-1,-1,-1
dtip,1000,4,real-estate,real-estate,0,1001,-1,-1,-1,-1
dtip,1000,4,seoul-bike,seoul-bike,0,1001,-1,-1,-1,-1
dtip,1000,4,servo,servo,0,1001,-1,-1,-1,-1
dtip,1000,4,sync,sync,0,1001,-1,-1,-1,-1
dtip,1000,4,yacht,yacht,0,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,airfoil,airfoil,0.0001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,airfoil,airfoil,0.001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,airfoil,airfoil,0.01,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,airfoil,airfoil,0.1,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,auction,auction,0.0001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,auction,auction,0.001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,auction,auction,0.01,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,auction,auction,0.1,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,auto_mpg,auto_mpg,0.0001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,auto_mpg,auto_mpg,0.001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,auto_mpg,auto_mpg,0.01,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,auto_mpg,auto_mpg,0.1,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,enb-cool,enb-cool,0.0001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,enb-cool,enb-cool,0.001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,enb-cool,enb-cool,0.01,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,enb-cool,enb-cool,0.1,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,enb-heat,enb-heat,0.0001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,enb-heat,enb-heat,0.001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,enb-heat,enb-heat,0.01,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,enb-heat,enb-heat,0.1,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,optical,optical,0.0001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,optical,optical,0.001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,optical,optical,0.01,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,optical,optical,0.1,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,real-estate,real-estate,0.0001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,real-estate,real-estate,0.001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,real-estate,real-estate,0.01,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,real-estate,real-estate,0.1,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,seoul-bike,seoul-bike,0.0001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,seoul-bike,seoul-bike,0.001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,seoul-bike,seoul-bike,0.01,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,seoul-bike,seoul-bike,0.1,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,servo,servo,0.0001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,servo,servo,0.001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,servo,servo,0.01,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,servo,servo,0.1,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,sync,sync,0.0001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,sync,sync,0.001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,sync,sync,0.01,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,sync,sync,0.1,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,yacht,yacht,0.0001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,yacht,yacht,0.001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,yacht,yacht,0.01,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,yacht,yacht,0.1,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,4,airfoil,airfoil,0.0001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,4,airfoil,airfoil,0.001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,4,airfoil,airfoil,0.01,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,4,airfoil,airfoil,0.1,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,4,auction,auction,0.0001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,4,auction,auction,0.001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,4,auction,auction,0.01,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,4,auction,auction,0.1,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,4,auto_mpg,auto_mpg,0.0001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,4,auto_mpg,auto_mpg,0.001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,4,auto_mpg,auto_mpg,0.01,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,4,auto_mpg,auto_mpg,0.1,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,4,enb-cool,enb-cool,0.0001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,4,enb-cool,enb-cool,0.001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,4,enb-cool,enb-cool,0.01,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,4,enb-cool,enb-cool,0.1,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,4,enb-heat,enb-heat,0.0001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,4,enb-heat,enb-heat,0.001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,4,enb-heat,enb-heat,0.01,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,4,enb-heat,enb-heat,0.1,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,4,optical,optical,0.0001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,4,optical,optical,0.001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,4,optical,optical,0.01,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,4,optical,optical,0.1,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,4,real-estate,real-estate,0.0001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,4,real-estate,real-estate,0.001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,4,real-estate,real-estate,0.01,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,4,real-estate,real-estate,0.1,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,4,seoul-bike,seoul-bike,0.0001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,4,seoul-bike,seoul-bike,0.001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,4,seoul-bike,seoul-bike,0.01,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,4,seoul-bike,seoul-bike,0.1,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,4,yacht,yacht,0.0001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,4,yacht,yacht,0.001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,4,yacht,yacht,0.01,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,4,yacht,yacht,0.1,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,4,servo,servo,0.0001,227.9701295,0.350220125,0.34999013,16,-1
ort_lTrue_metricMAE,1000,4,servo,servo,0.001,231.8443027,0.350053069,0.350053069,16,-1
ort_lTrue_metricMAE,1000,4,servo,servo,0.01,211.3941956,0.350053069,0.350053069,16,-1
ort_lTrue_metricMAE,1000,4,servo,servo,0.1,23.89898372,0.350053069,0.350053069,16,-1
ort_lTrue_metricMAE,1000,4,sync,sync,0.0001,7.484397173,1,1,16,-1
ort_lTrue_metricMAE,1000,4,sync,sync,0.001,7.39099288,1,1,16,-1
ort_lTrue_metricMAE,1000,4,sync,sync,0.01,7.804563284,1,1,16,-1
ort_lTrue_metricMAE,1000,4,sync,sync,0.1,7.257260084,1,1,16,-1
