method,timeout,depth,train_data,test_data,complexity_penalty,time,train_r2,test_r2,leaves,terminal_calls
osrt,1000,8,airfoil,airfoil,0.0001,1001,-1,-1,-1,-1
osrt,1000,8,airfoil,airfoil,0.001,755.251,0.851912449,0.851912449,72,-1
osrt,1000,8,airfoil,airfoil,0.01,373.962,0.684146599,0.684146599,17,-1
osrt,1000,8,airfoil,airfoil,0.1,1.732,0.35306312,0.35306312,3,-1
osrt,1000,8,auction,auction,0.0001,746.596,0.98937328,0.98937328,47,-1
osrt,1000,8,auction,auction,0.001,555.4,0.979507367,0.979507367,20,-1
osrt,1000,8,auction,auction,0.01,319.226,0.930223109,0.930223109,8,-1
osrt,1000,8,auction,auction,0.1,3.794,0.854121535,0.854121535,4,-1
osrt,1000,8,auto_mpg,auto_mpg,0.1,0.15,0.690938776,0.690938776,3,-1
osrt,1000,8,enb-cool,enb-cool,0.001,1001,-1,-1,-1,-1
osrt,1000,8,enb-cool,enb-cool,0.01,35.619,0.896626073,0.896626073,4,-1
osrt,1000,8,enb-cool,enb-cool,0.1,0.007,0.802431069,0.802431069,2,-1
osrt,1000,8,enb-heat,enb-heat,0.001,1001,-1,-1,-1,-1
osrt,1000,8,enb-heat,enb-heat,0.01,56.442,0.934772083,0.934772083,6,-1
osrt,1000,8,enb-heat,enb-heat,0.1,0.007,0.791086551,0.791086551,2,-1
osrt,1000,8,optical,optical,0.0001,91.406,0.999994838,0.999994838,10,-1
osrt,1000,8,optical,optical,0.001,88.381,0.998647134,0.998647134,7,-1
osrt,1000,8,optical,optical,0.01,43.814,0.987754836,0.987754836,4,-1
osrt,1000,8,optical,optical,0.1,0.025,0.959097293,0.959097293,3,-1
osrt,1000,8,real-estate,real-estate,0.1,0.131,0.49297523,0.49297523,2,-1
osrt,1000,8,servo,servo,0.0001,38.971,0.997853655,0.997853655,49,-1
osrt,1000,8,servo,servo,0.001,21.88,0.987769535,0.987769535,20,-1
osrt,1000,8,servo,servo,0.01,10.66,0.948951217,0.948951217,9,-1
osrt,1000,8,servo,servo,0.1,0.028,0.694627348,0.694627348,3,-1
osrt,1000,8,sync,sync,0.0001,13.972,0.990732431,0.990732431,28,-1
osrt,1000,8,sync,sync,0.001,12.588,0.987290947,0.987290947,11,-1
osrt,1000,8,sync,sync,0.01,4.967,0.964080445,0.964080445,6,-1
osrt,1000,8,sync,sync,0.1,0.005,0.873866241,0.873866241,3,-1
osrt,1000,8,yacht,yacht,0.01,930.103,0.977140083,0.977140083,5,-1
osrt,1000,8,yacht,yacht,0.1,0.011,0.911807465,0.911807465,3,-1
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,8,airfoil,airfoil,0.01,1001,-1,-1,-1,-1
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,8,airfoil,airfoil,0.1,419.694,0.353063121,0.353063121,3,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,8,auction,auction,0.0001,1001,-1,-1,-1,-1
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,8,auction,auction,0.001,1001,-1,-1,-1,-1
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,8,auction,auction,0.01,1001,-1,-1,-1,-1
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,8,auction,auction,0.1,0.688617,0.854121535,0.854121535,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,8,auto_mpg,auto_mpg,0.1,3.0028,0.690938776,0.690938776,3,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,8,enb-cool,enb-cool,0.01,1001,-1,-1,-1,-1
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,8,enb-cool,enb-cool,0.1,0.034027,0.802431069,0.802431069,2,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,8,enb-heat,enb-heat,0.0001,1001,-1,-1,-1,-1
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,8,enb-heat,enb-heat,0.001,1001,-1,-1,-1,-1
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,8,enb-heat,enb-heat,0.01,1001,-1,-1,-1,-1
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,8,enb-heat,enb-heat,0.1,0.058088,0.791086551,0.791086551,2,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,8,optical,optical,0.0001,1001,-1,-1,-1,-1
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,8,optical,optical,0.001,868.163,0.998647134,0.998647134,7,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,8,optical,optical,0.01,9.29647,0.987754836,0.987754836,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,8,optical,optical,0.1,0.429628,0.959097293,0.959097293,3,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,8,real-estate,real-estate,0.1,62.5548,0.49297523,0.49297523,2,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,8,servo,servo,0.0001,45.9659,0.997853655,0.997853655,49,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,8,servo,servo,0.001,34.8548,0.987769535,0.987769535,20,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,8,servo,servo,0.01,62.5546,0.948951217,0.948951217,9,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,8,servo,servo,0.1,0.226427,0.694627348,0.694627348,3,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,8,sync,sync,0.0001,623.616,0.990732431,0.990732431,28,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,8,sync,sync,0.001,308.52,0.987290947,0.987290947,11,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,8,sync,sync,0.01,124.126,0.964080445,0.964080445,6,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,8,sync,sync,0.1,0.035091,0.873866241,0.873866241,3,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,8,yacht,yacht,0.0001,1001,-1,-1,-1,-1
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,8,yacht,yacht,0.001,1001,-1,-1,-1,-1
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,8,yacht,yacht,0.01,1001,-1,-1,-1,-1
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,8,yacht,yacht,0.1,1.42406,0.911807465,0.911807465,3,0
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,8,airfoil,airfoil,0.0001,483.773,0.904108175,0.904108175,217,3460485
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,8,airfoil,airfoil,0.001,419.14,0.85191245,0.85191245,72,4398072
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,8,airfoil,airfoil,0.01,199.034,0.684146599,0.684146599,17,2523749
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,8,airfoil,airfoil,0.1,59.6722,0.353063121,0.353063121,3,223645
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,8,auction,auction,0.0001,377.186,0.98937328,0.98937328,47,967503
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,8,auction,auction,0.001,122.14,0.979507367,0.979507367,20,726389
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,8,auction,auction,0.01,78.6319,0.930223109,0.930223109,8,361223
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,8,auction,auction,0.1,0.144042,0.854121535,0.854121535,4,496
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,8,auto_mpg,auto_mpg,0.0001,1001,-1,-1,-1,-1
streed_pwc_kmeans1_tasklb1_lb1_terminal1,1000,8,auto_mpg,auto_mpg,0.001,1001,-1,-1,-1,-1
