dataset,depth,cost_complexity,time,train_mse,leaves,terminal_calls,timeout
airquality.csv,7,0.0005,1.686,30.8712,48,40819,30
airquality.csv,7,0.001,1.613,37.3665,41,38483,30
airquality.csv,7,0.002,1.534,60.9771,27,34709,30
airquality.csv,7,0.003,1.59,66.4047,25,30901,30
airquality.csv,7,0.004,1.24,87.1219,19,27723,30
airquality.csv,7,0.005,1.147,101.86,16,24719,30
airquality.csv,7,0.006,1.073,114.342,14,22667,30
airquality.csv,7,0.007,0.985,114.342,14,20510,30
airquality.csv,7,0.008,0.913,129.998,12,18582,30
airquality.csv,7,0.009000000000000001,0.858,129.998,12,17335,30
airquality.csv,7,0.01,0.833,129.998,12,16531,30
airquality.csv,7,0.035,0.414,247.501,6,5661,30
airquality.csv,7,0.060000000000000005,0.248,296.814,5,2257,30
airquality.csv,7,0.085,0.166,471.525,3,791,30
airquality.csv,7,0.1,0.124,471.525,3,389,30
airquality.csv,7,0.2,0.02,681.333,2,0,30
airquality.csv,7,0.5,0.005,1097.31,1,0,30
airquality.csv,8,0.0001,5.418,24.5401,66,95211,30
airquality.csv,8,0.0002,5.815,25.4857,61,93555,30
airquality.csv,8,0.0005,5.475,29.932,48,89844,30
airquality.csv,8,0.001,5.194,35.7844,41,83167,30
airquality.csv,8,0.002,4.711,60.2956,27,71713,30
airquality.csv,8,0.003,4.09,65.3772,25,61227,30
airquality.csv,8,0.004,3.46,86.2014,19,53020,30
airquality.csv,8,0.005,3.063,101.86,16,45937,30
airquality.csv,8,0.006,2.783,114.342,14,41291,30
airquality.csv,8,0.007,2.487,114.342,14,36392,30
airquality.csv,8,0.008,2.267,129.998,12,32622,30
airquality.csv,8,0.009000000000000001,2.064,129.998,12,29691,30
airquality.csv,8,0.01,1.978,129.998,12,27728,30
airquality.csv,8,0.035,0.811,247.501,6,6835,30
airquality.csv,8,0.060000000000000005,0.41,296.814,5,1813,30
airquality.csv,8,0.085,0.231,471.525,3,233,30
airquality.csv,8,0.1,0.157,471.525,3,81,30
airquality.csv,8,0.2,0.029,681.333,2,0,30
airquality.csv,8,0.5,0.004,1097.31,1,0,30
airquality.csv,9,0.0001,14.832,24.4167,66,148662,30
airquality.csv,9,0.0002,14.93,25.5023,59,145445,30
airquality.csv,9,0.0005,14.983,29.3944,49,137197,30
airquality.csv,9,0.001,12.703,37.2165,39,122336,30
airquality.csv,9,0.002,11.368,59.6025,27,101052,30
airquality.csv,9,0.003,9.036,71.5967,23,81885,30
airquality.csv,9,0.004,7.202,86.2014,19,68679,30
airquality.csv,9,0.005,5.998,101.86,16,58122,30
airquality.csv,9,0.006,5.383,114.342,14,51233,30
airquality.csv,9,0.007,4.848,114.342,14,44133,30
airquality.csv,9,0.008,4.397,129.998,12,39103,30
airquality.csv,9,0.009000000000000001,3.978,129.998,12,35169,30
airquality.csv,9,0.01,3.739,129.998,12,32405,30
airquality.csv,9,0.035,1.291,247.501,6,5449,30
airquality.csv,9,0.060000000000000005,0.54,296.814,5,556,30
airquality.csv,9,0.085,0.26,471.525,3,9,30
airquality.csv,9,0.1,0.181,471.525,3,2,30
airquality.csv,9,0.2,0.041,681.333,2,0,30
airquality.csv,9,0.5,0.004,1097.31,1,0,30
airquality.csv,10,0.0001,31,-1,-1,-1,30
airquality.csv,10,0.0002,31,-1,-1,-1,30
airquality.csv,10,0.0005,27.64,29.1008,49,144307,30
airquality.csv,10,0.001,24.296,37.2165,39,125116,30
airquality.csv,10,0.002,20.556,65.9508,24,97096,30
airquality.csv,10,0.003,14.429,72.5261,22,74596,30
airquality.csv,10,0.004,11.763,86.2014,19,60819,30
airquality.csv,10,0.005,10.028,101.86,16,50421,30
airquality.csv,10,0.006,8.903,114.342,14,43752,30
airquality.csv,10,0.007,7.81,114.342,14,37443,30
airquality.csv,10,0.008,7.331,129.998,12,32919,30
airquality.csv,10,0.009000000000000001,6.271,129.998,12,29348,30
airquality.csv,10,0.01,5.881,129.998,12,26982,30
airquality.csv,10,0.035,1.677,247.501,6,2626,30
airquality.csv,10,0.060000000000000005,0.581,296.814,5,25,30
airquality.csv,10,0.085,0.273,471.525,3,0,30
airquality.csv,10,0.1,0.189,471.525,3,0,30
airquality.csv,10,0.2,0.044,681.333,2,0,30
airquality.csv,10,0.5,0.004,1097.31,1,0,30
