method,timeout,depth,train_data,test_data,complexity_penalty,time,train_r2,test_r2,leaves,terminal_calls
ort_lTrue_metricMAE,1000,6,servo,servo,0.0001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,6,servo,servo,0.0001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,6,servo,servo,0.0001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,6,servo,servo,0.0001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,6,servo,servo,0.0001,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,6,servo,servo,0.0005,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,6,servo,servo,0.0005,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,6,servo,servo,0.0005,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,6,servo,servo,0.0005,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,6,servo,servo,0.0005,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,6,servo,servo,0.005,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,6,servo,servo,0.005,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,6,servo,servo,0.005,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,6,servo,servo,0.005,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,6,servo,servo,0.005,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,6,servo,servo,0.1,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,6,servo,servo,0.1,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,6,servo,servo,0.1,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,6,servo,servo,0.1,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,6,servo,servo,0.1,1001,-1,-1,-1,-1
ort_lTrue_metricMAE,1000,6,sync,sync,0.0001,45.33600401878357,1.0,-1.5993734607265617,64,-1
ort_lTrue_metricMAE,1000,6,sync,sync,0.0001,43.84297490119934,1.0,-1.5993734607265617,64,-1
ort_lTrue_metricMAE,1000,6,sync,sync,0.0001,42.11880803108215,1.0,-1.5993734607265617,64,-1
ort_lTrue_metricMAE,1000,6,sync,sync,0.0001,42.76294684410095,1.0,-1.5993734607265617,64,-1
ort_lTrue_metricMAE,1000,6,sync,sync,0.0001,42.71143865585327,1.0,-1.5993734607265617,64,-1
ort_lTrue_metricMAE,1000,6,sync,sync,0.0005,41.22574424743652,1.0,-1.5993734607265617,64,-1
ort_lTrue_metricMAE,1000,6,sync,sync,0.0005,41.592280864715576,1.0,-1.5993734607265617,64,-1
ort_lTrue_metricMAE,1000,6,sync,sync,0.0005,43.62801551818848,1.0,-1.5993734607265617,64,-1
ort_lTrue_metricMAE,1000,6,sync,sync,0.0005,43.62976360321045,1.0,-1.5993734607265617,64,-1
ort_lTrue_metricMAE,1000,6,sync,sync,0.0005,41.25577926635742,1.0,-1.5993734607265617,64,-1
ort_lTrue_metricMAE,1000,6,sync,sync,0.001,45.70652198791504,1.0,-1.5993734607265617,64,-1
