method,timeout,depth,train_data,test_data,complexity_penalty,time,train_r2,test_r2,leaves,terminal_calls
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.0001,0.240027,0.5150824580469473,0.515082458046843,8,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.0001,0.241783,0.5150824580469473,0.515082458046843,8,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.0001,0.243866,0.5150824580469473,0.515082458046843,8,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.0001,0.246133,0.5150824580469473,0.515082458046843,8,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.0001,0.242753,0.5150824580469473,0.515082458046843,8,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.0005,0.240289,0.5150824580469473,0.515082458046843,8,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.0005,0.241703,0.5150824580469473,0.515082458046843,8,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.0005,0.242798,0.5150824580469473,0.515082458046843,8,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.0005,0.243051,0.5150824580469473,0.515082458046843,8,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.0005,0.242722,0.5150824580469473,0.515082458046843,8,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.001,0.241069,0.5150824580469473,0.515082458046843,8,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.001,0.24097,0.5150824580469473,0.515082458046843,8,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.001,0.249918,0.5150824580469473,0.515082458046843,8,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.001,0.249103,0.5150824580469473,0.515082458046843,8,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.001,0.243458,0.5150824580469473,0.515082458046843,8,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.0025,0.243629,0.5150824580469473,0.515082458046843,8,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.0025,0.239502,0.5150824580469473,0.515082458046843,8,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.0025,0.240322,0.5150824580469473,0.515082458046843,8,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.0025,0.242677,0.5150824580469473,0.515082458046843,8,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.0025,0.24166,0.5150824580469473,0.515082458046843,8,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.005,0.24128,0.5150824580469473,0.515082458046843,8,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.005,0.239802,0.5150824580469473,0.515082458046843,8,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.005,0.242898,0.5150824580469473,0.515082458046843,8,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.005,0.249065,0.5150824580469473,0.515082458046843,8,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.005,0.240132,0.5150824580469473,0.515082458046843,8,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.0075,0.240286,0.5150824580469473,0.515082458046843,8,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.0075,0.242197,0.5150824580469473,0.515082458046843,8,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.0075,0.241044,0.5150824580469473,0.515082458046843,8,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.0075,0.247066,0.5150824580469473,0.515082458046843,8,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.0075,0.24179,0.5150824580469473,0.515082458046843,8,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.01,0.239769,0.5150824580469473,0.515082458046843,8,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.01,0.241019,0.5150824580469473,0.515082458046843,8,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.01,0.241827,0.5150824580469473,0.515082458046843,8,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.01,0.240809,0.5150824580469473,0.515082458046843,8,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.01,0.242733,0.5150824580469473,0.515082458046843,8,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.025,0.236164,0.47061587583898323,0.4706158758389719,6,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.025,0.235538,0.47061587583898323,0.4706158758389719,6,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.025,0.23705,0.47061587583898323,0.4706158758389719,6,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.025,0.243394,0.47061587583898323,0.4706158758389719,6,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.025,0.241317,0.47061587583898323,0.4706158758389719,6,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.05,0.228437,0.0795403830677468,0.07954038306785749,2,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,3,airfoil,airfoil,0.05,0.225959,0.0795403830677468,0.07954038306785749,2,0
