method,timeout,depth,train_data,test_data,complexity_penalty,time,train_r2,test_r2,leaves,terminal_calls
dtip,1000,4,airfoil,airfoil,0.0,-1,-1,-1,-1,-1
dtip,1000,4,airfoil,airfoil,0.0,-1,-1,-1,-1,-1
dtip,1000,4,airfoil,airfoil,0.0,-1,-1,-1,-1,-1
dtip,1000,4,airfoil,airfoil,0.0,-1,-1,-1,-1,-1
dtip,1000,4,airfoil,airfoil,0.0,-1,-1,-1,-1,-1
dtip,1000,4,auction,auction,0.0,-1,-1,-1,-1,-1
dtip,1000,4,auction,auction,0.0,-1,-1,-1,-1,-1
dtip,1000,4,auction,auction,0.0,-1,-1,-1,-1,-1
dtip,1000,4,auction,auction,0.0,-1,-1,-1,-1,-1
dtip,1000,4,auction,auction,0.0,-1,-1,-1,-1,-1
dtip,1000,4,auto_mpg,auto_mpg,0.0,-1,-1,-1,-1,-1
dtip,1000,4,auto_mpg,auto_mpg,0.0,-1,-1,-1,-1,-1
dtip,1000,4,auto_mpg,auto_mpg,0.0,-1,-1,-1,-1,-1
dtip,1000,4,auto_mpg,auto_mpg,0.0,-1,-1,-1,-1,-1
dtip,1000,4,auto_mpg,auto_mpg,0.0,-1,-1,-1,-1,-1
dtip,1000,4,enb-cool,enb-cool,0.0,-1,-1,-1,-1,-1
dtip,1000,4,enb-cool,enb-cool,0.0,-1,-1,-1,-1,-1
dtip,1000,4,enb-cool,enb-cool,0.0,-1,-1,-1,-1,-1
dtip,1000,4,enb-cool,enb-cool,0.0,-1,-1,-1,-1,-1
dtip,1000,4,enb-cool,enb-cool,0.0,-1,-1,-1,-1,-1
dtip,1000,4,enb-heat,enb-heat,0.0,-1,-1,-1,-1,-1
dtip,1000,4,enb-heat,enb-heat,0.0,-1,-1,-1,-1,-1
dtip,1000,4,enb-heat,enb-heat,0.0,-1,-1,-1,-1,-1
dtip,1000,4,enb-heat,enb-heat,0.0,-1,-1,-1,-1,-1
dtip,1000,4,enb-heat,enb-heat,0.0,-1,-1,-1,-1,-1
dtip,1000,4,optical,optical,0.0,-1,-1,-1,-1,-1
dtip,1000,4,optical,optical,0.0,-1,-1,-1,-1,-1
dtip,1000,4,optical,optical,0.0,-1,-1,-1,-1,-1
dtip,1000,4,optical,optical,0.0,-1,-1,-1,-1,-1
dtip,1000,4,optical,optical,0.0,-1,-1,-1,-1,-1
dtip,1000,4,real-estate,real-estate,0.0,-1,-1,-1,-1,-1
dtip,1000,4,real-estate,real-estate,0.0,-1,-1,-1,-1,-1
dtip,1000,4,real-estate,real-estate,0.0,-1,-1,-1,-1,-1
dtip,1000,4,real-estate,real-estate,0.0,-1,-1,-1,-1,-1
dtip,1000,4,real-estate,real-estate,0.0,-1,-1,-1,-1,-1
dtip,1000,4,seoul-bike,seoul-bike,0.0,-1,-1,-1,-1,-1
dtip,1000,4,seoul-bike,seoul-bike,0.0,-1,-1,-1,-1,-1
dtip,1000,4,seoul-bike,seoul-bike,0.0,-1,-1,-1,-1,-1
dtip,1000,4,seoul-bike,seoul-bike,0.0,-1,-1,-1,-1,-1
dtip,1000,4,seoul-bike,seoul-bike,0.0,-1,-1,-1,-1,-1
dtip,1000,4,servo,servo,0.0,-1,-1,-1,-1,-1
dtip,1000,4,servo,servo,0.0,-1,-1,-1,-1,-1
dtip,1000,4,servo,servo,0.0,-1,-1,-1,-1,-1
dtip,1000,4,servo,servo,0.0,-1,-1,-1,-1,-1
dtip,1000,4,servo,servo,0.0,-1,-1,-1,-1,-1
dtip,1000,4,sync,sync,0.0,-1,-1,-1,-1,-1
dtip,1000,4,sync,sync,0.0,-1,-1,-1,-1,-1
dtip,1000,4,sync,sync,0.0,-1,-1,-1,-1,-1
dtip,1000,4,sync,sync,0.0,-1,-1,-1,-1,-1
dtip,1000,4,sync,sync,0.0,-1,-1,-1,-1,-1
dtip,1000,4,yacht,yacht,0.0,-1,-1,-1,-1,-1
dtip,1000,4,yacht,yacht,0.0,-1,-1,-1,-1,-1
dtip,1000,4,yacht,yacht,0.0,-1,-1,-1,-1,-1
dtip,1000,4,yacht,yacht,0.0,-1,-1,-1,-1,-1
dtip,1000,4,yacht,yacht,0.0,-1,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,airfoil,airfoil,0.0001,-1,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,airfoil,airfoil,0.0001,-1,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,airfoil,airfoil,0.0001,-1,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,4,airfoil,airfoil,0.0001,-1,-1,-1,-1,-1
