method,timeout,depth,train_data,test_data,complexity_penalty,time,train_r2,test_r2,leaves,terminal_calls
dtip,1000,1,airfoil,airfoil,0.0,25.377828359603882,0.02908895986608706,0.02908895986608706,2,-1
dtip,1000,1,auction,auction,0.0,17.037118196487427,0.1359795394967025,0.1359795394967025,2,-1
dtip,1000,1,enb-cool,enb-cool,0.0,5.078701496124268,0.8013493983519065,0.8013493983519065,2,-1
dtip,1000,1,enb-heat,enb-heat,0.0,8.080677509307861,0.7895754965817058,0.7895754965817058,2,-1
dtip,1000,1,optical,optical,0.0,7.361264228820801,-0.0015640005861699002,-0.0015640005861699002,2,-1
dtip,1000,1,optical,optical,0.0,7.621068000793457,-0.0015640005861699002,-0.0015640005861699002,2,-1
dtip,1000,1,real-estate,real-estate,0.0,5.199800491333008,0.07783285852992883,0.07783285852992883,2,-1
dtip,1000,1,real-estate,real-estate,0.0,5.560351610183716,0.07783285852992883,0.07783285852992883,2,-1
dtip,1000,1,real-estate,real-estate,0.0,5.694346189498901,0.07783285852992883,0.07783285852992883,2,-1
dtip,1000,1,seoul-bike,seoul-bike,0.0,807.3352258205414,0.16052434498833368,0.16052434498833368,2,-1
dtip,1000,1,seoul-bike,seoul-bike,0.0,815.1876974105835,0.16052434498833368,0.16052434498833368,2,-1
dtip,1000,1,seoul-bike,seoul-bike,0.0,812.2438476085663,0.16052434498833368,0.16052434498833368,2,-1
dtip,1000,1,sync,sync,0.0,8.712474584579468,0.3224022046371561,0.3224022046371561,2,-1
dtip,1000,1,sync,sync,0.0,9.339254140853882,0.3224022046371561,0.3224022046371561,2,-1
ort_lFalse_metricMAE,1000,1,airfoil,airfoil,0.0001,18.591376781463623,0.15081740631462526,0.15081740631462526,2,-1
ort_lFalse_metricMAE,1000,1,airfoil,airfoil,0.0005,15.611976146697998,0.15081740631462526,0.15081740631462526,2,-1
ort_lFalse_metricMAE,1000,1,airfoil,airfoil,0.0005,16.339783668518066,0.15081740631462526,0.15081740631462526,2,-1
ort_lFalse_metricMAE,1000,1,airfoil,airfoil,0.001,14.209871053695679,0.15081740631462526,0.15081740631462526,2,-1
ort_lFalse_metricMAE,1000,1,airfoil,airfoil,0.001,14.541237831115723,0.15081740631462526,0.15081740631462526,2,-1
ort_lFalse_metricMAE,1000,1,airfoil,airfoil,0.0025,15.089029312133789,0.15081740631462526,0.15081740631462526,2,-1
ort_lFalse_metricMAE,1000,1,airfoil,airfoil,0.005,14.20887565612793,0.15081740631462526,0.15081740631462526,2,-1
ort_lFalse_metricMAE,1000,1,airfoil,airfoil,0.005,15.088821649551392,0.15081740631462526,0.15081740631462526,2,-1
ort_lFalse_metricMAE,1000,1,airfoil,airfoil,0.005,14.277445793151855,0.15081740631462526,0.15081740631462526,2,-1
ort_lFalse_metricMAE,1000,1,airfoil,airfoil,0.01,14.256062984466553,0.15081740631462526,0.15081740631462526,2,-1
ort_lFalse_metricMAE,1000,1,airfoil,airfoil,0.01,16.50602650642395,0.15081740631462526,0.15081740631462526,2,-1
ort_lFalse_metricMAE,1000,1,airfoil,airfoil,0.025,17.604077339172363,0.15081740631462526,0.15081740631462526,2,-1
ort_lFalse_metricMAE,1000,1,airfoil,airfoil,0.05,14.827164888381958,0.15081740631462526,0.15081740631462526,2,-1
ort_lFalse_metricMAE,1000,1,airfoil,airfoil,0.05,14.783866167068481,0.15081740631462526,0.15081740631462526,2,-1
ort_lFalse_metricMAE,1000,1,airfoil,airfoil,0.05,14.360536575317383,0.15081740631462526,0.15081740631462526,2,-1
ort_lFalse_metricMAE,1000,1,airfoil,airfoil,0.05,14.232681035995483,0.15081740631462526,0.15081740631462526,2,-1
ort_lFalse_metricMAE,1000,1,auction,auction,0.0001,3.2468984127044678,-0.33859950410376727,-0.8070243439209497,2,-1
