method,timeout,depth,train_data,test_data,complexity_penalty,time,train_r2,test_r2,leaves,terminal_calls
dtip,1000,3,enb-heat,enb-heat,0.0,1001,-1,-1,-1,-1
dtip,1000,3,enb-heat,enb-heat,0.0,1001,-1,-1,-1,-1
dtip,1000,3,enb-heat,enb-heat,0.0,1001,-1,-1,-1,-1
dtip,1000,3,enb-heat,enb-heat,0.0,1001,-1,-1,-1,-1
dtip,1000,3,enb-heat,enb-heat,0.0,1001,-1,-1,-1,-1
dtip,1000,3,optical,optical,0.0,1001,-1,-1,-1,-1
dtip,1000,3,optical,optical,0.0,1001,-1,-1,-1,-1
dtip,1000,3,optical,optical,0.0,1001,-1,-1,-1,-1
dtip,1000,3,optical,optical,0.0,1001,-1,-1,-1,-1
dtip,1000,3,optical,optical,0.0,1001,-1,-1,-1,-1
dtip,1000,3,servo,servo,0.0,1001,-1,-1,-1,-1
dtip,1000,3,servo,servo,0.0,1001,-1,-1,-1,-1
dtip,1000,3,servo,servo,0.0,1001,-1,-1,-1,-1
dtip,1000,3,servo,servo,0.0,1001,-1,-1,-1,-1
dtip,1000,3,servo,servo,0.0,1001,-1,-1,-1,-1
dtip,1000,3,yacht,yacht,0.0,1001,-1,-1,-1,-1
dtip,1000,3,yacht,yacht,0.0,1001,-1,-1,-1,-1
dtip,1000,3,yacht,yacht,0.0,1001,-1,-1,-1,-1
dtip,1000,3,yacht,yacht,0.0,-1,-1,-1,-1,-1
dtip,1000,3,yacht,yacht,0.0,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.0001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.0001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.0001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.0001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.0001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.0005,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.0005,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.0005,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.0005,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.0005,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.0025,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.0025,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.0025,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.0025,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.0025,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.005,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.005,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.005,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.005,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.005,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.0075,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.0075,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.0075,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.0075,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.0075,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.01,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.01,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.01,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.01,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.01,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.025,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.025,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.025,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.025,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.025,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.05,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.05,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.05,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.05,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.05,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.1,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.1,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.1,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.1,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,auction,auction,0.1,-1,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.0001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.0001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.0001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.0001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.0001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.0005,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.0005,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.0005,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.0005,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.0005,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.001,-1,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.0025,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.0025,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.0025,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.0025,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.0025,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.005,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.005,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.005,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.005,-1,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.005,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.0075,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.0075,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.0075,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.0075,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.0075,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.01,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.01,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.01,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.01,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.01,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.025,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.025,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.025,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.025,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.025,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.05,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.05,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.05,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.05,-1,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.05,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.1,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.1,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.1,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.1,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,optical,optical,0.1,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,servo,servo,0.0001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,servo,servo,0.0001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,servo,servo,0.0001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,servo,servo,0.0001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,servo,servo,0.0001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,servo,servo,0.0005,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,servo,servo,0.0005,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,servo,servo,0.0005,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,servo,servo,0.0005,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,servo,servo,0.0005,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,servo,servo,0.001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,servo,servo,0.001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,servo,servo,0.001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,servo,servo,0.001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,servo,servo,0.001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,servo,servo,0.0025,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,servo,servo,0.0025,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,servo,servo,0.0025,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,servo,servo,0.0025,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,servo,servo,0.0025,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,servo,servo,0.005,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,servo,servo,0.005,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,servo,servo,0.005,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,servo,servo,0.005,1001,-1,-1,-1,-1
