method,timeout,depth,train_data,test_data,complexity_penalty,time,train_r2,test_r2,leaves,terminal_calls
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.0001,0.020439,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.0001,0.02036,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.0001,0.020382,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.0001,0.02024,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.0001,0.020665,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.0005,0.020537,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.0005,0.020851,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.0005,0.020291,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.0005,0.020334,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.0005,0.020765,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.001,0.020503,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.001,0.020265,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.001,0.020416,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.001,0.022199,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.001,0.021136,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.0025,0.020262,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.0025,0.021681,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.0025,0.020373,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.0025,0.020693,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.0025,0.020248,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.005,0.022062,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.005,0.020441,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.005,0.020342,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.005,0.020441,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.005,0.022289,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.0075,0.020324,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.0075,0.022333,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.0075,0.022268,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.0075,0.02028,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.0075,0.020385,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.01,0.020442,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.01,0.021439,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.01,0.020436,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.01,0.020475,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.01,0.022446,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.025,0.020346,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.025,0.020313,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.025,0.020265,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.025,0.020309,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.025,0.020455,0.39857226197215967,0.39857226197152784,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.05,0.020538,0.35306312078158497,0.35306312078105717,3,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.05,0.020217,0.35306312078158497,0.35306312078105717,3,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.05,0.020285,0.35306312078158497,0.35306312078105717,3,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.05,0.020141,0.35306312078158497,0.35306312078105717,3,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.05,0.020966,0.35306312078158497,0.35306312078105717,3,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.1,0.020336,0.35306312078158497,0.35306312078105717,3,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.1,0.021098,0.35306312078158497,0.35306312078105717,3,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.1,0.020142,0.35306312078158497,0.35306312078105717,3,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.1,0.020202,0.35306312078158497,0.35306312078105717,3,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,airfoil,airfoil,0.1,0.021842,0.35306312078158497,0.35306312078105717,3,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,auction,auction,0.0001,0.023727,0.7311216364030584,0.7311216364030619,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,auction,auction,0.0001,0.02351,0.7311216364030584,0.7311216364030619,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,auction,auction,0.0001,0.023679,0.7311216364030584,0.7311216364030619,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,auction,auction,0.0001,0.023818,0.7311216364030584,0.7311216364030619,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,auction,auction,0.0001,0.02436,0.7311216364030584,0.7311216364030619,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,auction,auction,0.0005,0.023353,0.7311216364030584,0.7311216364030619,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,auction,auction,0.0005,0.023416,0.7311216364030584,0.7311216364030619,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,auction,auction,0.0005,0.023427,0.7311216364030584,0.7311216364030619,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,auction,auction,0.0005,0.023364,0.7311216364030584,0.7311216364030619,4,0
streed_pwc_kmeans1_tasklb1_lb1_terminal0,1000,2,auction,auction,0.0005,0.023362,0.7311216364030584,0.7311216364030619,4,0
