method,timeout,depth,train_data,test_data,complexity_penalty,time,train_r2,test_r2,leaves,terminal_calls
dtip,1000,3,airfoil,airfoil,0.0,1001,-1,-1,-1,-1
dtip,1000,3,airfoil,airfoil,0.0,1001,-1,-1,-1,-1
dtip,1000,3,airfoil,airfoil,0.0,1001,-1,-1,-1,-1
dtip,1000,3,airfoil,airfoil,0.0,1001,-1,-1,-1,-1
dtip,1000,3,airfoil,airfoil,0.0,1001,-1,-1,-1,-1
dtip,1000,3,auction,auction,0.0,1001,-1,-1,-1,-1
dtip,1000,3,auction,auction,0.0,1001,-1,-1,-1,-1
dtip,1000,3,auction,auction,0.0,1001,-1,-1,-1,-1
dtip,1000,3,auction,auction,0.0,1001,-1,-1,-1,-1
dtip,1000,3,auction,auction,0.0,1001,-1,-1,-1,-1
dtip,1000,3,auto_mpg,auto_mpg,0.0,1001,-1,-1,-1,-1
dtip,1000,3,auto_mpg,auto_mpg,0.0,1001,-1,-1,-1,-1
dtip,1000,3,auto_mpg,auto_mpg,0.0,1001,-1,-1,-1,-1
dtip,1000,3,auto_mpg,auto_mpg,0.0,1001,-1,-1,-1,-1
dtip,1000,3,auto_mpg,auto_mpg,0.0,1001,-1,-1,-1,-1
dtip,1000,3,enb-cool,enb-cool,0.0,1001,-1,-1,-1,-1
dtip,1000,3,enb-cool,enb-cool,0.0,1001,-1,-1,-1,-1
dtip,1000,3,enb-cool,enb-cool,0.0,1001,-1,-1,-1,-1
dtip,1000,3,enb-cool,enb-cool,0.0,1001,-1,-1,-1,-1
dtip,1000,3,enb-cool,enb-cool,0.0,1001,-1,-1,-1,-1
dtip,1000,3,real-estate,real-estate,0.0,1001,-1,-1,-1,-1
dtip,1000,3,real-estate,real-estate,0.0,1001,-1,-1,-1,-1
dtip,1000,3,real-estate,real-estate,0.0,1001,-1,-1,-1,-1
dtip,1000,3,real-estate,real-estate,0.0,1001,-1,-1,-1,-1
dtip,1000,3,real-estate,real-estate,0.0,1001,-1,-1,-1,-1
dtip,1000,3,seoul-bike,seoul-bike,0.0,1001,-1,-1,-1,-1
dtip,1000,3,seoul-bike,seoul-bike,0.0,1001,-1,-1,-1,-1
dtip,1000,3,seoul-bike,seoul-bike,0.0,1001,-1,-1,-1,-1
dtip,1000,3,seoul-bike,seoul-bike,0.0,1001,-1,-1,-1,-1
dtip,1000,3,seoul-bike,seoul-bike,0.0,1001,-1,-1,-1,-1
dtip,1000,3,sync,sync,0.0,1001,-1,-1,-1,-1
dtip,1000,3,sync,sync,0.0,1001,-1,-1,-1,-1
dtip,1000,3,sync,sync,0.0,1001,-1,-1,-1,-1
dtip,1000,3,sync,sync,0.0,1001,-1,-1,-1,-1
dtip,1000,3,sync,sync,0.0,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,airfoil,airfoil,0.0001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,airfoil,airfoil,0.0001,1001,-1,-1,-1,-1
ort_lFalse_metricMAE,1000,3,airfoil,airfoil,0.0001,1001,-1,-1,-1,-1
