method,timeout,depth,train_data,test_data,complexity_penalty,time,train_r2,test_r2,leaves,terminal_calls
cart,60,2,airfoil_train_0,airfoil_test_0,0.0,0.15438508987426758,0.4061499720009053,0.34974009652589244,4,-1
cart,60,2,airfoil_train_1,airfoil_test_1,0.0,0.1500706672668457,0.3909917720304654,0.38641386772106623,4,-1
cart,60,2,airfoil_train_2,airfoil_test_2,0.0,0.15165066719055176,0.39444881004655363,0.3906941698577123,4,-1
cart,60,2,airfoil_train_3,airfoil_test_3,0.0,0.14927101135253906,0.39671328319554877,0.3576949505744569,4,-1
cart,60,2,airfoil_train_4,airfoil_test_4,0.0,0.15819168090820312,0.3956045751391797,0.35040856697921474,4,-1
cart,60,2,auction_train_0,auction_test_0,0.0,0.15054631233215332,0.7277867581485977,0.7442530606956236,4,-1
cart,60,2,auction_train_1,auction_test_1,0.0,0.1468513011932373,0.7353544139287101,0.7143069693933664,4,-1
cart,60,2,auction_train_2,auction_test_2,0.0,0.1507737636566162,0.7305455057907866,0.7332619864986166,4,-1
cart,60,2,auction_train_3,auction_test_3,0.0,0.14617228507995605,0.7361205106289378,0.7109590765975127,4,-1
cart,60,2,auction_train_4,auction_test_4,0.0,0.14791345596313477,0.7325006630428925,0.725595773743656,4,-1
cart,60,2,auto_mpg_train_0,auto_mpg_test_0,0.0,0.145979642868042,0.735659499959215,0.7023232849398715,4,-1
cart,60,2,auto_mpg_train_1,auto_mpg_test_1,0.0,0.14798784255981445,0.7266766717021813,0.7101508704046672,4,-1
cart,60,2,auto_mpg_train_2,auto_mpg_test_2,0.0,0.1455543041229248,0.740648120141451,0.6973020642470231,4,-1
cart,60,2,auto_mpg_train_3,auto_mpg_test_3,0.0,0.14401984214782715,0.729902893144466,0.6695510866598975,4,-1
cart,60,2,auto_mpg_train_4,auto_mpg_test_4,0.0,0.1504073143005371,0.7485426770070936,0.5634988363678777,4,-1
cart,60,2,enb-cool_train_0,enb-cool_test_0,0.0,0.15390634536743164,0.8845300175651828,0.8889416480549154,4,-1
cart,60,2,enb-cool_train_1,enb-cool_test_1,0.0,0.1454460620880127,0.8872451793177525,0.8763667647222663,4,-1
cart,60,2,enb-cool_train_2,enb-cool_test_2,0.0,0.14743852615356445,0.8843112925651297,0.8896756364313824,4,-1
cart,60,2,enb-cool_train_3,enb-cool_test_3,0.0,0.14893460273742676,0.8815161224005734,0.9007313067677643,4,-1
cart,60,2,enb-cool_train_4,enb-cool_test_4,0.0,0.14582395553588867,0.8867238848048826,0.8795499723921981,4,-1
cart,60,2,enb-heat_train_0,enb-heat_test_0,0.0,0.14721226692199707,0.8832465030513683,0.9085066191982154,4,-1
cart,60,2,enb-heat_train_1,enb-heat_test_1,0.0,0.14768362045288086,0.8888895529757144,0.8783070230920585,4,-1
cart,60,2,enb-heat_train_2,enb-heat_test_2,0.0,0.14597773551940918,0.8848034951026221,0.9017503448276347,4,-1
cart,60,2,enb-heat_train_3,enb-heat_test_3,0.0,0.14963650703430176,0.890512407353259,0.8786459376876508,4,-1
cart,60,2,enb-heat_train_4,enb-heat_test_4,0.0,0.14902162551879883,0.8835799212914628,0.9074294018146867,4,-1
cart,60,2,optical_train_0,optical_test_0,0.0,0.15704822540283203,0.9797710128914364,0.6051596200980055,3,-1
cart,60,2,optical_train_1,optical_test_1,0.0,0.15647125244140625,0.9569183582998908,0.9389700408737622,3,-1
cart,60,2,optical_train_2,optical_test_2,0.0,0.15532970428466797,0.9723983059998634,0.9319826526665245,3,-1
cart,60,2,optical_train_3,optical_test_3,0.0,0.15484237670898438,0.967171499590257,0.8601594405609186,3,-1
cart,60,2,optical_train_4,optical_test_4,0.0,0.15566802024841309,0.9688563016973821,0.8027649993360437,3,-1
cart,60,2,real-estate_train_0,real-estate_test_0,0.0,0.15178537368774414,0.6122542435552869,0.6349167960528829,4,-1
cart,60,2,real-estate_train_1,real-estate_test_1,0.0,0.14765548706054688,0.6074148986477157,0.6824471823243137,4,-1
cart,60,2,real-estate_train_2,real-estate_test_2,0.0,0.14691758155822754,0.6213009990375955,0.5151094148663666,4,-1
cart,60,2,real-estate_train_3,real-estate_test_3,0.0,0.15195536613464355,0.6116561760138398,0.6693453211584288,4,-1
cart,60,2,real-estate_train_4,real-estate_test_4,0.0,0.15407919883728027,0.6682313218565004,0.4149743935125423,4,-1
cart,60,2,seoul-bike_train_0,seoul-bike_test_0,0.0,0.3562464714050293,0.4290779792814218,0.455173583173507,4,-1
cart,60,2,seoul-bike_train_1,seoul-bike_test_1,0.0,0.3759348392486572,0.43151992487275237,0.4455937748690466,4,-1
cart,60,2,seoul-bike_train_2,seoul-bike_test_2,0.0,0.34429454803466797,0.4384643402596655,0.4315888007036124,4,-1
cart,60,2,seoul-bike_train_3,seoul-bike_test_3,0.0,0.3520948886871338,0.43115463025858436,0.4359626250633175,4,-1
cart,60,2,seoul-bike_train_4,seoul-bike_test_4,0.0,0.3461771011352539,0.43238118997669905,0.44387861809675233,4,-1
cart,60,2,servo_train_0,servo_test_0,0.0,0.12951970100402832,0.7098148788997272,0.48357887864403626,3,-1
cart,60,2,servo_train_1,servo_test_1,0.0,0.13091039657592773,0.6724427603180592,0.44798671563643,3,-1
cart,60,2,servo_train_2,servo_test_2,0.0,0.14234447479248047,0.6182316572830862,0.47989504847132536,2,-1
cart,60,2,servo_train_3,servo_test_3,0.0,0.12755179405212402,0.590842539178412,0.5965460606054633,2,-1
cart,60,2,servo_train_4,servo_test_4,0.0,0.13426637649536133,0.6332622602388012,0.7331408848365606,3,-1
