method,timeout,depth,train_data,test_data,complexity_penalty,time,train_r2,test_r2,leaves,terminal_calls
osrt,1000,5,household_size100,household_size100,0.0001,677.638,0.9977444812951247,0.9977444812951247,28,-1
osrt,1000,5,household_size100,household_size100,0.0001,636.462,0.9977444812951247,0.9977444812951247,28,-1
osrt,1000,5,household_size100,household_size100,0.0001,849.786,0.9977444812951247,0.9977444812951247,28,-1
osrt,1000,5,household_size100,household_size100,0.0001,786.54,0.9977444812951247,0.9977444812951247,28,-1
osrt,1000,5,household_size100,household_size100,0.0001,824.159,0.9977444812951247,0.9977444812951247,28,-1
osrt,1000,5,household_size1000,household_size1000,0.0001,1001,-1,-1,-1,-1
osrt,1000,5,household_size1000,household_size1000,0.0001,1001,-1,-1,-1,-1
osrt,1000,5,household_size1000,household_size1000,0.0001,1001,-1,-1,-1,-1
osrt,1000,5,household_size1000,household_size1000,0.0001,1001,-1,-1,-1,-1
osrt,1000,5,household_size1000,household_size1000,0.0001,1001,-1,-1,-1,-1
osrt,1000,5,household_size10000,household_size10000,0.0001,-1,-1,-1,-1,-1
osrt,1000,5,household_size10000,household_size10000,0.0001,-1,-1,-1,-1,-1
osrt,1000,5,household_size10000,household_size10000,0.0001,-1,-1,-1,-1,-1
osrt,1000,5,household_size10000,household_size10000,0.0001,-1,-1,-1,-1,-1
osrt,1000,5,household_size10000,household_size10000,0.0001,-1,-1,-1,-1,-1
osrt,1000,5,household_size100000,household_size100000,0.0001,-1,-1,-1,-1,-1
osrt,1000,5,household_size100000,household_size100000,0.0001,-1,-1,-1,-1,-1
osrt,1000,5,household_size100000,household_size100000,0.0001,-1,-1,-1,-1,-1
osrt,1000,5,household_size100000,household_size100000,0.0001,-1,-1,-1,-1,-1
osrt,1000,5,household_size100000,household_size100000,0.0001,-1,-1,-1,-1,-1
osrt,1000,5,household_size1000000,household_size1000000,0.0001,-1,-1,-1,-1,-1
osrt,1000,5,household_size1000000,household_size1000000,0.0001,-1,-1,-1,-1,-1
osrt,1000,5,household_size1000000,household_size1000000,0.0001,-1,-1,-1,-1,-1
osrt,1000,5,household_size1000000,household_size1000000,0.0001,-1,-1,-1,-1,-1
