dataset,depth,cost_complexity,time,train_mse,leaves,terminal_calls,timeout
sync.csv,7,0.0002,0.017,0.00138375,31,92,30
sync.csv,7,0.0005,0.03,0.00139736,30,181,30
sync.csv,7,0.001,0.042,0.00144316,25,326,30
sync.csv,7,0.002,0.052,0.00153061,20,334,30
sync.csv,7,0.003,0.059,0.00201915,12,300,30
sync.csv,7,0.004,0.048,0.00195874,12,216,30
sync.csv,7,0.005,0.045,0.00196169,12,187,30
sync.csv,7,0.006,0.03,0.00200636,12,104,30
sync.csv,7,0.007,0.03,0.00258895,4,98,30
sync.csv,7,0.008,0.025,0.00258895,4,72,30
sync.csv,7,0.009000000000000001,0.028,0.00258895,4,73,30
sync.csv,7,0.01,0.025,0.00258895,4,60,30
sync.csv,7,0.035,0.02,0.00258895,4,17,30
sync.csv,7,0.060000000000000005,0.019,0.00258895,4,8,30
sync.csv,7,0.085,0.016,0.00258895,4,1,30
sync.csv,7,0.1,0.014,0.00258895,4,1,30
sync.csv,7,0.2,0.006,0.00702319,3,0,30
sync.csv,7,0.5,0.001,0.0325455,1,0,30
sync.csv,8,0.0001,0.029,0.00137733,34,87,30
sync.csv,8,0.0002,0.039,0.0013816,32,151,30
sync.csv,8,0.0005,0.061,0.00139067,28,222,30
sync.csv,8,0.001,0.102,0.00146899,23,380,30
sync.csv,8,0.002,0.105,0.00153339,21,308,30
sync.csv,8,0.003,0.102,0.00193444,14,236,30
sync.csv,8,0.004,0.079,0.00193748,15,148,30
sync.csv,8,0.005,0.067,0.00258895,4,116,30
sync.csv,8,0.006,0.056,0.00258895,4,73,30
sync.csv,8,0.007,0.043,0.00258895,4,51,30
sync.csv,8,0.008,0.036,0.00258895,4,24,30
sync.csv,8,0.009000000000000001,0.034,0.00258895,4,17,30
sync.csv,8,0.01,0.031,0.00258895,4,14,30
sync.csv,8,0.035,0.023,0.00258895,4,1,30
sync.csv,8,0.060000000000000005,0.021,0.00258895,4,1,30
sync.csv,8,0.085,0.016,0.00258895,4,1,30
sync.csv,8,0.1,0.014,0.00258895,4,1,30
sync.csv,8,0.2,0.006,0.00702319,3,0,30
sync.csv,8,0.5,0.001,0.0325455,1,0,30
sync.csv,9,0.0001,0.064,0.00138003,31,75,30
sync.csv,9,0.0002,0.084,0.00139306,27,104,30
sync.csv,9,0.0005,0.13,0.00141835,25,170,30
sync.csv,9,0.001,0.176,0.0014694,23,193,30
sync.csv,9,0.002,0.187,0.00160362,18,171,30
sync.csv,9,0.003,0.152,0.00230786,8,97,30
sync.csv,9,0.004,0.112,0.00231484,6,65,30
sync.csv,9,0.005,0.077,0.00258895,4,27,30
sync.csv,9,0.006,0.064,0.00258895,4,14,30
sync.csv,9,0.007,0.048,0.00258895,4,9,30
sync.csv,9,0.008,0.039,0.00258895,4,2,30
sync.csv,9,0.009000000000000001,0.038,0.00258895,4,2,30
sync.csv,9,0.01,0.034,0.00258895,4,2,30
sync.csv,9,0.035,0.025,0.00258895,4,1,30
sync.csv,9,0.060000000000000005,0.021,0.00258895,4,1,30
sync.csv,9,0.085,0.016,0.00258895,4,1,30
sync.csv,9,0.1,0.015,0.00258895,4,1,30
sync.csv,9,0.2,0.006,0.00702319,3,0,30
sync.csv,9,0.5,0.001,0.0325455,1,0,30
sync.csv,10,0.0001,0.159,0.00138597,27,27,30
sync.csv,10,0.0002,0.199,0.00138924,26,36,30
sync.csv,10,0.0005,0.263,0.00141452,24,55,30
sync.csv,10,0.001,0.285,0.00147886,21,39,30
sync.csv,10,0.002,0.253,0.00197847,10,95,30
sync.csv,10,0.003,0.178,0.00230786,8,21,30
sync.csv,10,0.004,0.122,0.00231484,6,12,30
sync.csv,10,0.005,0.083,0.00258895,4,4,30
sync.csv,10,0.006,0.071,0.00258895,4,2,30
sync.csv,10,0.007,0.052,0.00258895,4,1,30
sync.csv,10,0.008,0.043,0.00258895,4,1,30
sync.csv,10,0.009000000000000001,0.04,0.00258895,4,1,30
sync.csv,10,0.01,0.036,0.00258895,4,1,30
sync.csv,10,0.035,0.025,0.00258895,4,1,30
sync.csv,10,0.060000000000000005,0.022,0.00258895,4,1,30
sync.csv,10,0.085,0.018,0.00258895,4,1,30
sync.csv,10,0.1,0.015,0.00258895,4,1,30
sync.csv,10,0.2,0.006,0.00702319,3,0,30
sync.csv,10,0.5,0.001,0.0325455,1,0,30
