dataset,depth,cost_complexity,time,train_mse,leaves,terminal_calls,timeout
enb-cool.csv,6,0.01,6.678,1.68321,49,147346,30
enb-cool.csv,6,0.035,6.866,1.98212,33,149622,30
enb-cool.csv,6,0.060000000000000005,6.911,2.16502,28,149128,30
enb-cool.csv,6,0.085,6.982,2.39893,25,149367,30
enb-cool.csv,6,0.1,7.044,2.39893,25,149881,30
enb-cool.csv,6,0.2,6.833,4.32473,11,142524,30
enb-cool.csv,6,0.5,6.287,5.37359,8,123984,30
enb-cool.csv,7,0.0001,31,-1,-1,-1,30
enb-cool.csv,7,0.0002,31,-1,-1,-1,30
enb-cool.csv,7,0.0005,31,-1,-1,-1,30
enb-cool.csv,7,0.001,31,-1,-1,-1,30
enb-cool.csv,7,0.002,31,-1,-1,-1,30
enb-cool.csv,7,0.003,31,-1,-1,-1,30
enb-cool.csv,7,0.004,31,-1,-1,-1,30
enb-cool.csv,7,0.005,31,-1,-1,-1,30
enb-cool.csv,7,0.006,31,-1,-1,-1,30
enb-cool.csv,7,0.007,31,-1,-1,-1,30
enb-cool.csv,7,0.008,31,-1,-1,-1,30
enb-cool.csv,7,0.009000000000000001,31,-1,-1,-1,30
enb-cool.csv,7,0.01,31,-1,-1,-1,30
enb-cool.csv,7,0.035,31,-1,-1,-1,30
enb-cool.csv,7,0.060000000000000005,31,-1,-1,-1,30
enb-cool.csv,7,0.085,31,-1,-1,-1,30
enb-cool.csv,7,0.1,31,-1,-1,-1,30
enb-cool.csv,7,0.2,31,-1,-1,-1,30
enb-cool.csv,7,0.5,31,-1,-1,-1,30
enb-cool.csv,8,0.0001,31,-1,-1,-1,30
enb-cool.csv,8,0.0002,31,-1,-1,-1,30
enb-cool.csv,8,0.0005,31,-1,-1,-1,30
enb-cool.csv,8,0.001,31,-1,-1,-1,30
enb-cool.csv,8,0.002,31,-1,-1,-1,30
enb-cool.csv,8,0.003,31,-1,-1,-1,30
enb-cool.csv,8,0.004,31,-1,-1,-1,30
enb-cool.csv,8,0.005,31,-1,-1,-1,30
enb-cool.csv,8,0.006,31,-1,-1,-1,30
enb-cool.csv,8,0.007,31,-1,-1,-1,30
enb-cool.csv,8,0.008,31,-1,-1,-1,30
enb-cool.csv,8,0.009000000000000001,31,-1,-1,-1,30
