dataset,depth,cost_complexity,time,train_mse,leaves,terminal_calls,timeout
insurance.csv,6,0.009000000000000001,5.776,30387489.068426307,8,0,30
insurance.csv,6,0.01,5.342,30387489.068426307,8,0,30
insurance.csv,6,0.035,0.201,40496967.36109293,4,0,30
insurance.csv,6,0.060000000000000005,0.064,55720715.99050351,2,0,30
insurance.csv,6,0.085,0.025,55720715.99050351,2,0,30
insurance.csv,6,0.1,0.016,55720715.99050351,2,0,30
insurance.csv,6,0.2,0.012,55720715.99050351,2,0,30
insurance.csv,6,0.5,-2,-1,-1,-1,30
insurance.csv,7,0.0001,31,-1,-1,-1,30
insurance.csv,7,0.0002,31,-1,-1,-1,30
insurance.csv,7,0.0005,31,-1,-1,-1,30
insurance.csv,7,0.001,27.604,24532597.350638352,31,0,30
